YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,ALLSKY_KT
2010,11,11,23,0.0,19.98,-999.0
2010,11,12,0,0.0,19.67,-999.0
2010,11,12,1,0.0,19.4,-999.0
2010,11,12,2,0.0,19.01,-999.0
2010,11,12,3,0.0,18.51,-999.0
2010,11,12,4,0.0,18.05,-999.0
2010,11,12,5,85.59,17.91,0.44
2010,11,12,6,289.19,19.05,0.6
2010,11,12,7,505.59,21.24,0.68
2010,11,12,8,704.79,23.82,0.72
2010,11,12,9,876.09,25.66,0.75
2010,11,12,10,954.68,26.79,0.74
2010,11,12,11,989.3,27.48,0.74
2010,11,12,12,940.0,27.79,0.72
2010,11,12,13,837.28,27.65,0.7
2010,11,12,14,750.23,27.1,0.73
2010,11,12,15,491.39,26.3,0.6
2010,11,12,16,354.57,25.21,0.64
2010,11,12,17,130.04,23.87,0.48
2010,11,12,18,10.38,22.25,0.36
2010,11,12,19,0.0,21.09,-999.0
2010,11,12,20,0.0,20.65,-999.0
2010,11,12,21,0.0,20.37,-999.0
2010,11,12,22,0.0,20.08,-999.0
2010,11,12,23,0.0,19.65,-999.0
2010,11,13,0,0.0,19.34,-999.0
2010,11,13,1,0.0,19.13,-999.0
2010,11,13,2,0.0,18.84,-999.0
2010,11,13,3,0.0,18.58,-999.0
2010,11,13,4,0.0,18.37,-999.0
2010,11,13,5,62.71,18.48,0.31
2010,11,13,6,279.42,19.84,0.58
2010,11,13,7,477.66,22.21,0.63
2010,11,13,8,587.95,24.86,0.59
2010,11,13,9,764.23,26.94,0.66
2010,11,13,10,919.73,28.55,0.71
2010,11,13,11,907.22,29.61,0.68
2010,11,13,12,872.75,30.08,0.66
2010,11,13,13,749.65,29.94,0.62
2010,11,13,14,543.67,29.3,0.52
2010,11,13,15,390.38,28.4,0.48
2010,11,13,16,215.42,27.42,0.38
2010,11,13,17,87.69,26.13,0.32
2010,11,13,18,8.8,24.58,0.29
2010,11,13,19,0.0,23.56,-999.0
2010,11,13,20,0.0,22.98,-999.0
2010,11,13,21,0.0,22.57,-999.0
2010,11,13,22,0.0,22.24,-999.0
2010,11,13,23,0.0,21.98,-999.0
2010,11,14,0,0.0,21.69,-999.0
2010,11,14,1,0.0,21.35,-999.0
2010,11,14,2,0.0,21.16,-999.0
2010,11,14,3,0.0,21.12,-999.0
2010,11,14,4,0.0,20.98,-999.0
2010,11,14,5,78.81,20.95,0.39
2010,11,14,6,278.17,21.73,0.58
2010,11,14,7,440.2,23.26,0.59
2010,11,14,8,614.71,25.19,0.62
2010,11,14,9,817.12,26.98,0.7
2010,11,14,10,916.62,28.35,0.71
2010,11,14,11,856.9,29.25,0.64
2010,11,14,12,868.68,29.76,0.66
2010,11,14,13,788.83,29.84,0.65
2010,11,14,14,636.19,29.54,0.61
2010,11,14,15,474.85,28.87,0.58
2010,11,14,16,316.4,28.04,0.56
2010,11,14,17,124.91,26.74,0.45
2010,11,14,18,9.91,25.03,0.3
2010,11,14,19,0.0,23.79,-999.0
2010,11,14,20,0.0,23.21,-999.0
2010,11,14,21,0.0,22.66,-999.0
2010,11,14,22,0.0,22.12,-999.0
2010,11,14,23,0.0,21.62,-999.0
2010,11,15,0,0.0,21.23,-999.0
2010,11,15,1,0.0,20.94,-999.0
2010,11,15,2,0.0,20.72,-999.0
2010,11,15,3,0.0,20.51,-999.0
2010,11,15,4,0.0,20.33,-999.0
2010,11,15,5,45.45,20.55,0.22
2010,11,15,6,172.92,21.33,0.36
2010,11,15,7,326.06,22.25,0.43
2010,11,15,8,402.02,23.7,0.41
2010,11,15,9,315.15,25.08,0.27
2010,11,15,10,249.38,25.85,0.2
2010,11,15,11,211.66,25.58,0.16
2010,11,15,12,201.92,24.47,0.16
2010,11,15,13,143.45,23.33,0.12
2010,11,15,14,125.04,22.33,0.12
2010,11,15,15,82.32,21.51,0.1
2010,11,15,16,73.39,20.95,0.13
2010,11,15,17,40.51,20.47,0.14
2010,11,15,18,6.54,20.06,0.19
2010,11,15,19,0.0,19.65,-999.0
2010,11,15,20,0.0,19.28,-999.0
2010,11,15,21,0.0,18.95,-999.0
2010,11,15,22,0.0,18.58,-999.0
2010,11,15,23,0.0,18.35,-999.0
2010,11,16,0,0.0,18.25,-999.0
2010,11,16,1,0.0,18.02,-999.0
2010,11,16,2,0.0,17.72,-999.0
2010,11,16,3,0.0,17.53,-999.0
2010,11,16,4,0.0,17.41,-999.0
2010,11,16,5,25.26,17.52,0.12
2010,11,16,6,96.79,17.77,0.2
2010,11,16,7,225.41,17.85,0.3
2010,11,16,8,287.1,18.36,0.29
2010,11,16,9,482.86,20.07,0.41
2010,11,16,10,769.98,21.59,0.59
2010,11,16,11,846.91,22.48,0.63
2010,11,16,12,903.18,22.96,0.69
2010,11,16,13,820.56,22.99,0.67
2010,11,16,14,623.13,22.47,0.59
2010,11,16,15,413.65,21.83,0.5
2010,11,16,16,234.33,20.94,0.41
2010,11,16,17,103.89,19.77,0.36
2010,11,16,18,10.68,18.48,0.29
2010,11,16,19,0.0,17.67,-999.0
2010,11,16,20,0.0,17.35,-999.0
2010,11,16,21,0.0,17.07,-999.0
2010,11,16,22,0.0,16.82,-999.0
2010,11,16,23,0.0,16.62,-999.0
2010,11,17,0,0.0,16.48,-999.0
2010,11,17,1,0.0,16.34,-999.0
2010,11,17,2,0.0,16.19,-999.0
2010,11,17,3,0.0,16.02,-999.0
2010,11,17,4,0.0,15.95,-999.0
2010,11,17,5,37.94,15.9,0.18
2010,11,17,6,119.45,16.08,0.24
2010,11,17,7,224.22,16.8,0.3
2010,11,17,8,309.33,17.73,0.31
2010,11,17,9,359.95,18.83,0.3
2010,11,17,10,468.13,19.7,0.36
2010,11,17,11,561.11,20.07,0.41
2010,11,17,12,602.29,20.22,0.46
2010,11,17,13,673.36,20.48,0.55
2010,11,17,14,591.29,20.39,0.56
2010,11,17,15,403.51,20.18,0.48
2010,11,17,16,257.95,19.87,0.45
2010,11,17,17,97.16,19.3,0.34
2010,11,17,18,12.62,18.38,0.32
2010,11,17,19,0.0,17.4,-999.0
2010,11,17,20,0.0,16.85,-999.0
2010,11,17,21,0.0,16.51,-999.0
2010,11,17,22,0.0,16.2,-999.0
2010,11,17,23,0.0,15.99,-999.0
2010,11,18,0,0.0,15.9,-999.0
2010,11,18,1,0.0,15.59,-999.0
2010,11,18,2,0.0,15.46,-999.0
2010,11,18,3,0.0,15.62,-999.0
2010,11,18,4,0.0,15.8,-999.0
2010,11,18,5,74.45,15.78,0.34
2010,11,18,6,229.16,16.14,0.47
2010,11,18,7,416.34,17.19,0.55
2010,11,18,8,490.56,18.32,0.49
2010,11,18,9,560.69,19.31,0.48
2010,11,18,10,669.72,20.11,0.52
2010,11,18,11,640.84,20.91,0.48
2010,11,18,12,571.91,21.62,0.43
2010,11,18,13,531.69,21.92,0.44
2010,11,18,14,416.91,21.76,0.4
2010,11,18,15,282.66,21.3,0.34
2010,11,18,16,177.97,20.69,0.3
2010,11,18,17,71.59,19.97,0.24
2010,11,18,18,12.02,19.12,0.29
2010,11,18,19,0.0,18.37,-999.0
2010,11,18,20,0.0,17.89,-999.0
2010,11,18,21,0.0,17.46,-999.0
2010,11,18,22,0.0,17.13,-999.0
2010,11,18,23,0.0,17.21,-999.0
2010,11,19,0,0.0,17.83,-999.0
2010,11,19,1,0.0,16.83,-999.0
2010,11,19,2,0.0,15.89,-999.0
2010,11,19,3,0.0,16.63,-999.0
2010,11,19,4,0.0,17.19,-999.0
2010,11,19,5,46.25,17.06,0.21
2010,11,19,6,66.72,16.74,0.13
2010,11,19,7,129.29,16.77,0.17
2010,11,19,8,181.13,16.95,0.18
2010,11,19,9,248.1,17.22,0.21
2010,11,19,10,285.08,17.63,0.22
2010,11,19,11,334.67,18.12,0.25
2010,11,19,12,341.14,18.46,0.26
2010,11,19,13,345.58,18.4,0.28
2010,11,19,14,361.45,18.2,0.34
2010,11,19,15,310.96,17.94,0.37
2010,11,19,16,207.21,17.58,0.36
2010,11,19,17,86.8,17.13,0.29
2010,11,19,18,9.93,16.4,0.23
2010,11,19,19,0.0,15.61,-999.0
2010,11,19,20,0.0,15.15,-999.0
2010,11,19,21,0.0,14.83,-999.0
2010,11,19,22,0.0,14.5,-999.0
2010,11,19,23,0.0,14.16,-999.0
2010,11,20,0,0.0,13.86,-999.0
2010,11,20,1,0.0,13.64,-999.0
2010,11,20,2,0.0,13.46,-999.0
2010,11,20,3,0.0,13.28,-999.0
2010,11,20,4,0.0,13.05,-999.0
2010,11,20,5,110.54,13.15,0.5
2010,11,20,6,326.39,15.08,0.66
2010,11,20,7,553.71,17.33,0.73
2010,11,20,8,710.78,18.86,0.71
2010,11,20,9,841.26,19.97,0.71
2010,11,20,10,776.45,20.89,0.59
2010,11,20,11,940.27,21.61,0.7
2010,11,20,12,969.7,22.11,0.73
2010,11,20,13,918.19,22.21,0.75
2010,11,20,14,801.64,22.01,0.76
2010,11,20,15,619.91,21.58,0.73
2010,11,20,16,406.57,20.86,0.7
2010,11,20,17,188.98,19.87,0.62
2010,11,20,18,20.23,18.46,0.44
2010,11,20,19,0.0,17.01,-999.0
2010,11,20,20,0.0,16.21,-999.0
2010,11,20,21,0.0,15.67,-999.0
2010,11,20,22,0.0,15.19,-999.0
2010,11,20,23,0.0,14.76,-999.0
2010,11,21,0,0.0,14.31,-999.0
2010,11,21,1,0.0,14.04,-999.0
2010,11,21,2,0.0,14.04,-999.0
2010,11,21,3,0.0,14.28,-999.0
2010,11,21,4,0.0,14.37,-999.0
2010,11,21,5,97.34,14.49,0.44
2010,11,21,6,306.45,15.73,0.62
2010,11,21,7,546.98,18.03,0.71
2010,11,21,8,733.98,19.57,0.73
2010,11,21,9,881.34,20.76,0.74
2010,11,21,10,989.02,21.83,0.76
2010,11,21,11,1008.34,22.69,0.75
2010,11,21,12,971.29,23.19,0.73
2010,11,21,13,864.88,23.3,0.7
2010,11,21,14,731.18,23.09,0.69
2010,11,21,15,535.51,22.63,0.63
2010,11,21,16,328.82,21.94,0.55
2010,11,21,17,144.3,21.0,0.47
2010,11,21,18,16.88,19.62,0.34
2010,11,21,19,0.0,18.29,-999.0
2010,11,21,20,0.0,17.72,-999.0
2010,11,21,21,0.0,17.29,-999.0
2010,11,21,22,0.0,16.83,-999.0
2010,11,21,23,0.0,16.45,-999.0
2010,11,22,0,0.0,16.11,-999.0
2010,11,22,1,0.0,15.98,-999.0
2010,11,22,2,0.0,15.87,-999.0
2010,11,22,3,0.0,15.79,-999.0
2010,11,22,4,0.0,15.92,-999.0
2010,11,22,5,91.16,16.33,0.41
2010,11,22,6,276.07,17.9,0.55
2010,11,22,7,460.0,20.01,0.6
2010,11,22,8,654.62,21.22,0.66
2010,11,22,9,765.03,21.98,0.65
2010,11,22,10,801.16,22.61,0.62
2010,11,22,11,921.59,23.18,0.68
2010,11,22,12,892.52,23.48,0.67
2010,11,22,13,854.84,23.43,0.7
2010,11,22,14,725.22,23.19,0.68
2010,11,22,15,594.73,22.8,0.7
2010,11,22,16,391.35,22.21,0.66
2010,11,22,17,176.96,21.3,0.56
2010,11,22,18,20.21,20.21,0.4
2010,11,22,19,0.0,19.31,-999.0
2010,11,22,20,0.0,18.94,-999.0
2010,11,22,21,0.0,18.66,-999.0
2010,11,22,22,0.0,18.43,-999.0
2010,11,22,23,0.0,18.19,-999.0
2010,11,23,0,0.0,17.94,-999.0
2010,11,23,1,0.0,17.69,-999.0
2010,11,23,2,0.0,17.4,-999.0
2010,11,23,3,0.0,17.11,-999.0
2010,11,23,4,0.0,16.69,-999.0
2010,11,23,5,101.98,16.64,0.45
2010,11,23,6,301.0,17.93,0.6
2010,11,23,7,481.56,19.94,0.62
2010,11,23,8,629.91,21.4,0.63
2010,11,23,9,872.68,22.33,0.73
2010,11,23,10,883.38,23.05,0.68
2010,11,23,11,944.15,23.61,0.7
2010,11,23,12,897.22,23.94,0.67
2010,11,23,13,813.6,23.94,0.66
2010,11,23,14,740.69,23.66,0.7
2010,11,23,15,576.19,23.18,0.67
2010,11,23,16,369.59,22.5,0.62
2010,11,23,17,162.02,21.62,0.51
2010,11,23,18,21.17,20.42,0.39
2010,11,23,19,0.0,19.37,-999.0
2010,11,23,20,0.0,18.95,-999.0
2010,11,23,21,0.0,18.64,-999.0
2010,11,23,22,0.0,18.31,-999.0
2010,11,23,23,0.0,17.95,-999.0
2010,11,24,0,0.0,17.59,-999.0
2010,11,24,1,0.0,17.26,-999.0
2010,11,24,2,0.0,16.73,-999.0
2010,11,24,3,0.0,16.29,-999.0
2010,11,24,4,0.0,16.0,-999.0
2010,11,24,5,86.45,16.26,0.38
2010,11,24,6,288.31,18.03,0.57
2010,11,24,7,519.6,20.09,0.67
2010,11,24,8,754.86,21.7,0.75
2010,11,24,9,897.5,23.02,0.76
2010,11,24,10,972.61,24.15,0.74
2010,11,24,11,966.74,24.99,0.71
2010,11,24,12,964.41,25.51,0.73
2010,11,24,13,909.17,25.68,0.73
2010,11,24,14,787.24,25.56,0.73
2010,11,24,15,620.47,25.23,0.73
2010,11,24,16,409.44,24.66,0.68
2010,11,24,17,181.73,23.68,0.57
2010,11,24,18,21.99,22.13,0.39
2010,11,24,19,0.0,20.69,-999.0
2010,11,24,20,0.0,19.94,-999.0
2010,11,24,21,0.0,19.4,-999.0
2010,11,24,22,0.0,18.95,-999.0
2010,11,24,23,0.0,18.44,-999.0
2010,11,25,0,0.0,17.91,-999.0
2010,11,25,1,0.0,17.48,-999.0
2010,11,25,2,0.0,17.05,-999.0
2010,11,25,3,0.0,16.59,-999.0
2010,11,25,4,0.0,16.23,-999.0
2010,11,25,5,107.23,16.44,0.46
2010,11,25,6,321.47,18.15,0.64
2010,11,25,7,550.24,20.56,0.71
2010,11,25,8,712.88,22.73,0.71
2010,11,25,9,880.8,24.73,0.74
2010,11,25,10,985.37,26.4,0.75
2010,11,25,11,961.34,27.53,0.71
2010,11,25,12,960.57,28.07,0.72
2010,11,25,13,876.62,28.1,0.71
2010,11,25,14,790.47,27.81,0.73
2010,11,25,15,549.08,27.21,0.64
2010,11,25,16,402.92,26.25,0.66
2010,11,25,17,173.39,24.82,0.53
2010,11,25,18,21.56,22.9,0.37
2010,11,25,19,0.0,21.26,-999.0
2010,11,25,20,0.0,20.52,-999.0
2010,11,25,21,0.0,20.05,-999.0
2010,11,25,22,0.0,19.67,-999.0
2010,11,25,23,0.0,19.2,-999.0
2010,11,26,0,0.0,18.89,-999.0
2010,11,26,1,0.0,18.58,-999.0
2010,11,26,2,0.0,18.3,-999.0
2010,11,26,3,0.0,17.75,-999.0
2010,11,26,4,0.0,17.19,-999.0
2010,11,26,5,123.62,17.25,0.53
2010,11,26,6,319.88,18.95,0.63
2010,11,26,7,503.95,21.2,0.66
2010,11,26,8,671.01,23.36,0.67
2010,11,26,9,804.24,25.43,0.68
2010,11,26,10,878.92,27.1,0.67
2010,11,26,11,920.63,28.04,0.68
2010,11,26,12,843.0,28.26,0.63
2010,11,26,13,632.01,27.99,0.51
2010,11,26,14,437.73,27.4,0.41
2010,11,26,15,419.73,26.27,0.48
2010,11,26,16,248.46,24.73,0.41
2010,11,26,17,136.73,23.19,0.41
2010,11,26,18,22.39,21.91,0.36
2010,11,26,19,0.0,20.95,-999.0
2010,11,26,20,0.0,20.41,-999.0
2010,11,26,21,0.0,20.08,-999.0
2010,11,26,22,0.0,19.85,-999.0
2010,11,26,23,0.0,19.8,-999.0
2010,11,27,0,0.0,19.58,-999.0
2010,11,27,1,0.0,19.19,-999.0
2010,11,27,2,0.0,18.77,-999.0
2010,11,27,3,0.0,18.4,-999.0
2010,11,27,4,0.0,18.14,-999.0
2010,11,27,5,103.42,18.3,0.44
2010,11,27,6,287.52,19.5,0.57
2010,11,27,7,500.23,21.06,0.65
2010,11,27,8,712.57,23.26,0.71
2010,11,27,9,861.98,25.37,0.73
2010,11,27,10,892.85,26.85,0.68
2010,11,27,11,902.69,27.39,0.66
2010,11,27,12,1001.52,27.3,0.75
2010,11,27,13,872.11,26.73,0.7
2010,11,27,14,730.91,26.18,0.67
2010,11,27,15,524.39,25.6,0.6
2010,11,27,16,324.8,24.98,0.53
2010,11,27,17,144.44,24.06,0.44
2010,11,27,18,21.56,22.63,0.34
2010,11,27,19,0.0,21.47,-999.0
2010,11,27,20,0.0,21.04,-999.0
2010,11,27,21,0.0,20.81,-999.0
2010,11,27,22,0.0,20.6,-999.0
2010,11,27,23,0.0,20.48,-999.0
2010,11,28,0,0.0,20.34,-999.0
2010,11,28,1,0.0,20.08,-999.0
2010,11,28,2,0.0,19.81,-999.0
2010,11,28,3,0.0,19.54,-999.0
2010,11,28,4,0.0,19.23,-999.0
2010,11,28,5,48.88,19.05,0.21
2010,11,28,6,134.98,19.35,0.27
2010,11,28,7,209.61,19.85,0.27
2010,11,28,8,275.16,20.62,0.27
2010,11,28,9,314.84,21.55,0.27
2010,11,28,10,357.17,22.19,0.27
2010,11,28,11,409.71,22.6,0.3
2010,11,28,12,406.09,23.12,0.3
2010,11,28,13,324.8,23.84,0.26
2010,11,28,14,205.34,24.49,0.19
2010,11,28,15,278.07,24.55,0.32
2010,11,28,16,187.5,24.16,0.3
2010,11,28,17,56.29,23.19,0.16
2010,11,28,18,12.97,21.68,0.2
2010,11,28,19,0.0,20.49,-999.0
2010,11,28,20,0.0,20.03,-999.0
2010,11,28,21,0.0,19.94,-999.0
2010,11,28,22,0.0,19.85,-999.0
2010,11,28,23,0.0,19.68,-999.0
2010,11,29,0,0.0,19.2,-999.0
2010,11,29,1,0.0,18.63,-999.0
2010,11,29,2,0.0,17.78,-999.0
2010,11,29,3,0.0,17.16,-999.0
2010,11,29,4,0.0,17.3,-999.0
2010,11,29,5,37.52,17.81,0.16
2010,11,29,6,107.86,18.34,0.21
2010,11,29,7,215.19,19.04,0.28
2010,11,29,8,281.7,20.3,0.28
2010,11,29,9,372.35,21.51,0.31
2010,11,29,10,456.09,22.24,0.35
2010,11,29,11,527.84,22.56,0.39
2010,11,29,12,628.6,22.55,0.47
2010,11,29,13,652.13,22.44,0.52
2010,11,29,14,507.53,22.32,0.47
2010,11,29,15,439.7,21.92,0.51
2010,11,29,16,271.69,20.76,0.44
2010,11,29,17,116.92,19.61,0.34
2010,11,29,18,18.52,18.78,0.27
2010,11,29,19,0.0,18.3,-999.0
2010,11,29,20,0.0,18.19,-999.0
2010,11,29,21,0.0,18.15,-999.0
2010,11,29,22,0.0,18.12,-999.0
2010,11,29,23,0.0,18.19,-999.0
2010,11,30,0,0.0,18.31,-999.0
2010,11,30,1,0.0,18.41,-999.0
2010,11,30,2,0.0,18.44,-999.0
2010,11,30,3,0.0,18.44,-999.0
2010,11,30,4,0.0,18.46,-999.0
2010,11,30,5,28.08,18.69,0.12
2010,11,30,6,76.05,19.08,0.15
2010,11,30,7,162.09,19.43,0.21
2010,11,30,8,241.67,19.81,0.24
2010,11,30,9,329.52,20.24,0.27
2010,11,30,10,450.84,20.75,0.34
2010,11,30,11,561.81,21.14,0.41
2010,11,30,12,547.23,21.44,0.41
2010,11,30,13,521.51,21.86,0.41
2010,11,30,14,453.89,21.88,0.41
2010,11,30,15,364.13,21.19,0.41
2010,11,30,16,218.55,20.4,0.35
2010,11,30,17,91.73,19.83,0.27
2010,11,30,18,15.6,19.34,0.21
2010,11,30,19,0.0,19.06,-999.0
2010,11,30,20,0.0,19.05,-999.0
2010,11,30,21,0.0,19.01,-999.0
2010,11,30,22,0.0,18.94,-999.0
2010,11,30,23,0.0,18.86,-999.0
2010,12,1,0,0.0,18.74,-999.0
2010,12,1,1,0.0,18.56,-999.0
2010,12,1,2,0.0,18.34,-999.0
2010,12,1,3,0.0,18.2,-999.0
2010,12,1,4,0.0,18.12,-999.0
2010,12,1,5,25.53,18.2,0.11
2010,12,1,6,78.98,18.49,0.16
2010,12,1,7,154.21,18.91,0.2
2010,12,1,8,172.1,19.42,0.17
2010,12,1,9,160.85,19.99,0.13
2010,12,1,10,166.99,20.51,0.12
2010,12,1,11,217.24,20.77,0.16
2010,12,1,12,335.99,20.74,0.25
2010,12,1,13,285.72,20.62,0.23
2010,12,1,14,154.65,20.42,0.14
2010,12,1,15,121.81,20.18,0.14
2010,12,1,16,75.61,19.91,0.12
2010,12,1,17,42.37,19.55,0.12
2010,12,1,18,12.55,19.15,0.16
2010,12,1,19,0.0,18.89,-999.0
2010,12,1,20,0.0,18.87,-999.0
2010,12,1,21,0.0,18.88,-999.0
2010,12,1,22,0.0,18.87,-999.0
2010,12,1,23,0.0,18.83,-999.0
2010,12,2,0,0.0,18.75,-999.0
2010,12,2,1,0.0,18.68,-999.0
2010,12,2,2,0.0,18.64,-999.0
2010,12,2,3,0.0,18.64,-999.0
2010,12,2,4,0.0,18.65,-999.0
2010,12,2,5,61.95,18.76,0.26
2010,12,2,6,180.2,19.29,0.35
2010,12,2,7,307.38,20.11,0.4
2010,12,2,8,524.28,21.02,0.52
2010,12,2,9,661.41,21.9,0.55
2010,12,2,10,580.05,22.6,0.45
2010,12,2,11,552.11,23.05,0.41
2010,12,2,12,622.15,23.19,0.46
2010,12,2,13,605.05,22.89,0.48
2010,12,2,14,422.87,22.4,0.38
2010,12,2,15,390.77,21.92,0.45
2010,12,2,16,245.75,21.43,0.39
2010,12,2,17,101.19,20.94,0.29
2010,12,2,18,20.57,20.53,0.26
2010,12,2,19,0.0,20.24,-999.0
2010,12,2,20,0.0,20.12,-999.0
2010,12,2,21,0.0,20.01,-999.0
2010,12,2,22,0.0,19.87,-999.0
2010,12,2,23,0.0,19.69,-999.0
2010,12,3,0,0.0,19.46,-999.0
2010,12,3,1,0.0,19.26,-999.0
2010,12,3,2,0.0,19.1,-999.0
2010,12,3,3,0.0,18.92,-999.0
2010,12,3,4,0.0,18.89,-999.0
2010,12,3,5,73.8,19.16,0.3
2010,12,3,6,228.62,19.72,0.45
2010,12,3,7,399.18,20.4,0.52
2010,12,3,8,575.57,21.5,0.57
2010,12,3,9,728.54,22.8,0.61
2010,12,3,10,798.76,23.83,0.61
2010,12,3,11,790.33,24.25,0.58
2010,12,3,12,886.97,24.18,0.66
2010,12,3,13,829.09,23.82,0.66
2010,12,3,14,612.38,23.25,0.55
2010,12,3,15,349.44,22.3,0.4
2010,12,3,16,174.97,21.3,0.27
2010,12,3,17,83.23,20.51,0.23
2010,12,3,18,17.56,19.89,0.22
2010,12,3,19,0.0,19.5,-999.0
2010,12,3,20,0.0,19.36,-999.0
2010,12,3,21,0.0,19.21,-999.0
2010,12,3,22,0.0,19.08,-999.0
2010,12,3,23,0.0,19.01,-999.0
2010,12,4,0,0.0,18.96,-999.0
2010,12,4,1,0.0,18.91,-999.0
2010,12,4,2,0.0,18.85,-999.0
2010,12,4,3,0.0,18.76,-999.0
2010,12,4,4,0.0,18.69,-999.0
2010,12,4,5,38.95,18.7,0.16
2010,12,4,6,111.63,19.08,0.22
2010,12,4,7,192.58,19.61,0.25
2010,12,4,8,294.38,20.16,0.29
2010,12,4,9,393.66,20.71,0.33
2010,12,4,10,452.08,21.15,0.34
2010,12,4,11,520.32,21.57,0.38
2010,12,4,12,575.97,21.78,0.43
2010,12,4,13,496.08,21.81,0.4
2010,12,4,14,391.91,21.62,0.36
2010,12,4,15,285.16,21.19,0.32
2010,12,4,16,169.11,20.69,0.27
2010,12,4,17,73.8,20.26,0.2
2010,12,4,18,15.46,19.9,0.18
2010,12,4,19,0.0,19.6,-999.0
2010,12,4,20,0.0,19.39,-999.0
2010,12,4,21,0.0,19.15,-999.0
2010,12,4,22,0.0,18.91,-999.0
2010,12,4,23,0.0,18.63,-999.0
2010,12,5,0,0.0,18.37,-999.0
2010,12,5,1,0.0,18.22,-999.0
2010,12,5,2,0.0,18.16,-999.0
2010,12,5,3,0.0,18.27,-999.0
2010,12,5,4,0.0,18.42,-999.0
2010,12,5,5,62.02,18.73,0.26
2010,12,5,6,175.59,19.69,0.34
2010,12,5,7,311.72,20.64,0.41
2010,12,5,8,517.3,21.9,0.52
2010,12,5,9,606.55,23.13,0.51
2010,12,5,10,714.79,23.72,0.55
2010,12,5,11,672.0,23.94,0.49
2010,12,5,12,725.62,23.94,0.54
2010,12,5,13,732.15,23.68,0.58
2010,12,5,14,505.91,23.45,0.46
2010,12,5,15,366.07,23.15,0.41
2010,12,5,16,250.36,22.58,0.39
2010,12,5,17,115.09,21.74,0.32
2010,12,5,18,19.58,20.83,0.23
2010,12,5,19,0.0,20.17,-999.0
2010,12,5,20,0.0,19.91,-999.0
2010,12,5,21,0.0,19.76,-999.0
2010,12,5,22,0.0,19.55,-999.0
2010,12,5,23,0.0,19.38,-999.0
2010,12,6,0,0.0,19.22,-999.0
2010,12,6,1,0.0,19.03,-999.0
2010,12,6,2,0.0,18.76,-999.0
2010,12,6,3,0.0,18.48,-999.0
2010,12,6,4,0.0,18.26,-999.0
2010,12,6,5,95.19,18.65,0.4
2010,12,6,6,277.15,20.13,0.55
2010,12,6,7,436.53,21.35,0.56
2010,12,6,8,629.58,22.64,0.62
2010,12,6,9,745.55,23.52,0.62
2010,12,6,10,819.59,24.1,0.62
2010,12,6,11,877.27,24.44,0.64
2010,12,6,12,864.9,24.58,0.64
2010,12,6,13,849.49,24.52,0.67
2010,12,6,14,702.15,24.28,0.63
2010,12,6,15,575.21,23.91,0.64
2010,12,6,16,381.4,23.39,0.59
2010,12,6,17,181.16,22.65,0.49
2010,12,6,18,33.42,21.71,0.37
2010,12,6,19,0.0,20.78,-999.0
2010,12,6,20,0.0,20.2,-999.0
2010,12,6,21,0.0,19.64,-999.0
2010,12,6,22,0.0,19.34,-999.0
2010,12,6,23,0.0,19.09,-999.0
2010,12,7,0,0.0,18.9,-999.0
2010,12,7,1,0.0,18.87,-999.0
2010,12,7,2,0.0,18.86,-999.0
2010,12,7,3,0.0,18.64,-999.0
2010,12,7,4,0.0,18.48,-999.0
2010,12,7,5,104.54,18.99,0.44
2010,12,7,6,272.09,20.62,0.54
2010,12,7,7,452.77,22.11,0.59
2010,12,7,8,628.06,23.05,0.62
2010,12,7,9,818.55,23.76,0.69
2010,12,7,10,855.7,24.35,0.65
2010,12,7,11,902.66,24.69,0.66
2010,12,7,12,904.8,24.79,0.67
2010,12,7,13,872.66,24.72,0.69
2010,12,7,14,758.3,24.49,0.69
2010,12,7,15,609.85,24.04,0.68
2010,12,7,16,351.34,23.41,0.55
2010,12,7,17,203.87,22.74,0.55
2010,12,7,18,30.23,21.84,0.32
2010,12,7,19,0.0,20.98,-999.0
2010,12,7,20,0.0,20.7,-999.0
2010,12,7,21,0.0,20.57,-999.0
2010,12,7,22,0.0,20.49,-999.0
2010,12,7,23,0.0,20.33,-999.0
2010,12,8,0,0.0,20.17,-999.0
2010,12,8,1,0.0,20.05,-999.0
2010,12,8,2,0.0,19.94,-999.0
2010,12,8,3,0.0,19.8,-999.0
2010,12,8,4,0.0,19.59,-999.0
2010,12,8,5,114.27,19.87,0.48
2010,12,8,6,322.07,21.04,0.64
2010,12,8,7,533.98,22.44,0.7
2010,12,8,8,711.07,23.65,0.71
2010,12,8,9,816.36,24.76,0.69
2010,12,8,10,909.34,25.76,0.69
2010,12,8,11,915.69,26.59,0.66
2010,12,8,12,912.34,27.07,0.67
2010,12,8,13,869.5,27.29,0.69
2010,12,8,14,770.31,27.31,0.7
2010,12,8,15,537.86,26.96,0.6
2010,12,8,16,357.45,26.3,0.55
2010,12,8,17,177.89,25.4,0.48
2010,12,8,18,31.28,24.24,0.33
2010,12,8,19,0.0,23.38,-999.0
2010,12,8,20,0.0,22.9,-999.0
2010,12,8,21,0.0,22.54,-999.0
2010,12,8,22,0.0,22.3,-999.0
2010,12,8,23,0.0,22.23,-999.0
2010,12,9,0,0.0,22.15,-999.0
2010,12,9,1,0.0,21.98,-999.0
